device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type
can_006,2026-01-21T18:00:50Z,111705,4.05,14.49707,33.10705,0.9,13,3D,0.73,EVENT,REFILL
can_006,2026-01-21T18:02:04Z,106686,3.83,14.40255,33.51932,1.8,9,3D,2.79,HEARTBEAT,
can_006,2026-01-21T18:04:40Z,103848,4.02,13.95918,31.48023,1.8,9,3D,2.35,HEARTBEAT,
can_006,2026-01-21T18:06:05Z,101650,3.73,15.46288,30.30376,7.8,7,NO_FIX,10.23,HEARTBEAT,
can_006,2026-01-21T18:08:07Z,104676,3.51,14.40807,33.52064,1.8,9,3D,4.63,HEARTBEAT,
can_006,2026-01-21T18:12:17Z,104196,4.19,14.39393,33.51782,2.5,4,NO_FIX,4.54,HEARTBEAT,
can_006,2026-01-21T18:12:36Z,102283,3.82,12.86253,32.97561,4.8,3,NO_FIX,7.71,HEARTBEAT,
can_006,2026-01-21T18:15:19Z,105596,3.63,15.79152,33.20072,2.9,6,2D,1.56,HEARTBEAT,
can_006,2026-01-21T18:20:24Z,111700,4.0,12.89431,33.89426,1.3,10,3D,0.8,EVENT,REFILL
can_006,2026-01-21T18:23:21Z,101325,3.84,12.86177,32.97801,1.4,14,3D,0.15,EVENT,DEPLETED
can_006,2026-01-21T18:24:30Z,111807,3.89,14.40274,35.79411,1.1,10,3D,0.06,EVENT,REFILL
can_006,2026-01-21T18:31:17Z,103972,3.51,15.79226,33.19437,5.9,6,NO_FIX,9.23,HEARTBEAT,
can_006,2026-01-21T18:31:38Z,105891,3.96,12.89668,33.9044,1.2,9,3D,0.28,EVENT,SERVICE_STOP
can_006,2026-01-21T18:31:58Z,106002,3.74,13.49812,34.00494,6.5,5,2D,9.24,HEARTBEAT,
can_006,2026-01-21T18:32:11Z,105334,3.9,14.8077,34.50681,4.0,4,2D,4.13,HEARTBEAT,
can_006,2026-01-21T18:33:52Z,101748,4.01,15.60676,32.52532,5.9,3,2D,10.63,HEARTBEAT,
can_006,2026-01-21T18:35:17Z,103410,3.91,13.90377,35.50187,1.8,9,3D,3.21,HEARTBEAT,
can_006,2026-01-21T18:35:21Z,109545,3.89,15.60872,32.53541,0.9,12,3D,0.9,EVENT,REFILL
can_006,2026-01-21T18:36:59Z,106338,4.2,12.86797,32.99027,1.3,12,3D,0.43,EVENT,SERVICE_STOP
can_006,2026-01-21T18:40:50Z,107995,4.16,13.5034,33.99963,7.8,5,2D,0.38,HEARTBEAT,
can_006,2026-01-21T18:41:57Z,106244,3.74,15.50157,32.5628,5.2,5,NO_FIX,0.71,HEARTBEAT,
can_006,2026-01-21T18:44:05Z,101854,3.58,12.31153,31.34764,1.8,9,3D,2.65,HEARTBEAT,
can_006,2026-01-21T18:44:17Z,101325,4.14,13.5028,33.99823,1.3,12,3D,0.92,EVENT,DEPLETED
can_006,2026-01-21T18:44:52Z,102572,3.57,14.43185,34.27096,1.8,9,3D,4.99,HEARTBEAT,
can_006,2026-01-21T18:49:03Z,105230,3.51,14.50641,33.09375,1.1,12,3D,1.23,EVENT,SERVICE_STOP
can_006,2026-01-21T18:50:04Z,107324,3.89,14.80172,34.49497,5.8,3,NO_FIX,0.48,HEARTBEAT,
can_006,2026-01-21T18:52:39Z,104969,4.15,12.85681,32.99116,1.8,9,3D,0.16,HEARTBEAT,
can_006,2026-01-21T18:55:18Z,107542,4.01,15.49678,32.5603,1.8,9,3D,8.66,HEARTBEAT,
can_006,2026-01-21T18:55:58Z,101325,3.77,14.74366,32.84567,1.4,11,3D,1.06,EVENT,DEPLETED
can_006,2026-01-21T18:57:33Z,111563,4.01,15.6097,32.52374,1.1,11,3D,0.06,EVENT,REFILL
can_006,2026-01-21T19:06:19Z,107157,4.13,14.40248,33.528,1.8,9,3D,0.32,HEARTBEAT,
can_006,2026-01-21T19:06:33Z,107549,3.78,14.79785,34.49853,1.8,9,3D,1.6,HEARTBEAT,
can_006,2026-01-21T19:07:21Z,101325,4.13,15.20055,31.80188,1.3,12,3D,0.91,EVENT,DEPLETED
can_006,2026-01-21T19:07:21Z,104001,3.88,15.0085,35.00813,6.8,4,2D,10.15,HEARTBEAT,
can_006,2026-01-21T19:07:39Z,106402,3.92,14.33385,35.23132,1.8,9,3D,4.59,HEARTBEAT,
can_006,2026-01-21T19:08:47Z,101661,3.53,13.16806,30.20813,5.3,3,2D,1.81,HEARTBEAT,
can_006,2026-01-21T19:09:01Z,101325,4.15,15.2069,31.80888,1.4,10,3D,0.34,EVENT,DEPLETED
can_006,2026-01-21T19:09:07Z,103352,4.07,12.49952,30.50049,3.6,6,2D,8.84,HEARTBEAT,
can_006,2026-01-21T19:12:40Z,101325,3.91,12.86132,32.97637,0.8,12,3D,0.07,EVENT,DEPLETED
can_006,2026-01-21T19:20:48Z,106492,4.03,15.49798,32.5585,6.0,6,NO_FIX,8.01,HEARTBEAT,
can_006,2026-01-21T19:21:07Z,106432,3.82,13.20848,31.19833,7.0,3,NO_FIX,9.3,HEARTBEAT,
can_006,2026-01-21T19:22:36Z,101325,3.57,15.60892,32.52325,1.3,14,3D,0.51,EVENT,DEPLETED
can_006,2026-01-21T19:22:58Z,107492,4.06,13.19196,31.19996,3.9,6,NO_FIX,4.19,HEARTBEAT,
can_006,2026-01-21T19:26:01Z,104132,3.79,14.09248,31.20642,5.3,4,2D,3.15,HEARTBEAT,
can_006,2026-01-21T19:26:14Z,103297,4.17,13.99296,30.99751,1.8,9,3D,2.74,HEARTBEAT,
can_006,2026-01-21T19:27:38Z,105564,3.53,15.40653,32.79434,6.3,7,NO_FIX,1.67,HEARTBEAT,
can_006,2026-01-21T19:28:38Z,105277,3.91,13.99957,31.00876,4.8,6,NO_FIX,4.93,HEARTBEAT,
can_006,2026-01-21T19:33:31Z,101325,3.57,13.16583,30.20096,1.2,11,3D,0.28,EVENT,DEPLETED
can_006,2026-01-21T19:35:27Z,105240,3.54,13.49564,33.99742,1.4,13,3D,0.32,EVENT,SERVICE_STOP
can_006,2026-01-21T19:36:14Z,101572,3.78,14.99782,35.00531,0.9,13,3D,0.22,EVENT,SERVICE_STOP
can_006,2026-01-21T19:37:20Z,101940,3.9,14.06978,33.82167,2.9,5,NO_FIX,5.28,HEARTBEAT,
can_006,2026-01-21T19:39:25Z,101607,4.04,15.4973,32.56432,6.0,5,NO_FIX,1.24,HEARTBEAT,
can_006,2026-01-21T19:39:27Z,101883,3.88,14.39481,33.52415,6.0,4,NO_FIX,11.52,HEARTBEAT,
can_006,2026-01-21T19:42:33Z,101716,4.14,13.20869,31.19275,0.9,9,3D,1.24,EVENT,SERVICE_STOP
can_006,2026-01-21T19:44:38Z,105992,3.74,15.4019,32.80881,4.0,3,2D,8.86,HEARTBEAT,
can_006,2026-01-21T19:44:54Z,102564,4.16,15.49268,32.5544,4.0,4,2D,5.27,HEARTBEAT,
can_006,2026-01-21T19:47:36Z,105048,3.56,13.17111,30.20726,1.8,9,3D,2.88,HEARTBEAT,
can_006,2026-01-21T19:47:39Z,101325,3.87,14.20879,32.09726,1.2,12,3D,0.01,EVENT,DEPLETED
can_006,2026-01-21T19:47:58Z,105720,3.92,14.79753,34.50357,4.0,4,NO_FIX,7.79,HEARTBEAT,
can_006,2026-01-21T19:50:47Z,103166,3.72,14.20743,32.09128,1.8,9,3D,2.84,HEARTBEAT,
can_006,2026-01-21T19:51:04Z,101825,4.2,15.79186,33.19753,7.3,7,NO_FIX,1.81,HEARTBEAT,
can_006,2026-01-21T19:52:07Z,104767,3.83,12.50711,30.49953,5.5,5,NO_FIX,7.97,HEARTBEAT,
can_006,2026-01-21T19:53:10Z,109781,3.69,15.05319,31.14936,0.8,14,3D,0.53,EVENT,REFILL
can_006,2026-01-21T19:53:26Z,106169,4.15,13.89243,35.49161,2.3,3,NO_FIX,2.55,HEARTBEAT,
can_006,2026-01-21T19:54:03Z,103783,3.64,12.86061,32.98123,4.5,3,NO_FIX,11.21,HEARTBEAT,
can_006,2026-01-21T19:57:49Z,101325,3.82,14.79922,34.50532,1.3,13,3D,0.88,EVENT,DEPLETED
can_006,2026-01-21T19:58:10Z,111163,3.96,14.99845,34.99264,1.3,9,3D,0.75,EVENT,REFILL
can_006,2026-01-21T20:00:43Z,106933,4.0,14.00264,31.00172,2.2,7,2D,10.94,HEARTBEAT,
can_006,2026-01-21T20:05:47Z,103991,3.97,12.85607,32.98718,3.0,3,2D,11.91,HEARTBEAT,
can_006,2026-01-21T20:07:18Z,110456,3.91,15.61109,32.53199,1.4,14,3D,1.42,EVENT,REFILL
can_006,2026-01-21T20:10:08Z,102027,3.58,14.19534,32.10198,4.7,4,2D,11.07,HEARTBEAT,
can_006,2026-01-21T20:12:35Z,111618,3.91,15.79568,33.19601,1.0,12,3D,0.04,EVENT,REFILL
can_006,2026-01-21T20:13:08Z,106911,4.16,13.18137,30.21707,3.7,6,NO_FIX,7.13,HEARTBEAT,
can_006,2026-01-21T20:17:01Z,110597,3.61,15.40108,32.79965,1.0,13,3D,0.44,EVENT,REFILL
can_006,2026-01-21T20:18:43Z,110540,3.5,15.64046,35.23896,0.9,11,3D,0.53,EVENT,REFILL
can_006,2026-01-21T20:20:08Z,111623,3.99,14.40388,33.51991,1.5,13,3D,0.14,EVENT,REFILL
can_006,2026-01-21T20:21:21Z,101538,4.03,15.63852,34.26154,1.8,9,3D,5.09,HEARTBEAT,
can_006,2026-01-21T20:22:00Z,104572,4.19,14.20525,32.10026,7.5,6,NO_FIX,8.34,HEARTBEAT,
can_006,2026-01-21T20:22:24Z,101325,3.79,13.19697,31.19776,0.9,13,3D,1.01,EVENT,DEPLETED
can_006,2026-01-21T20:25:40Z,111199,4.02,15.39998,32.80353,0.9,9,3D,0.28,EVENT,REFILL
can_006,2026-01-21T20:26:10Z,102921,3.78,14.73158,34.20883,3.8,6,2D,10.12,HEARTBEAT,
can_006,2026-01-21T20:28:36Z,103363,3.62,15.39411,32.7957,1.4,12,3D,1.16,EVENT,SERVICE_STOP
can_006,2026-01-21T20:30:09Z,107047,3.66,15.19881,31.8056,1.8,9,3D,6.94,HEARTBEAT,
can_006,2026-01-21T20:30:37Z,101325,4.08,15.10044,33.60821,0.9,14,3D,0.12,EVENT,DEPLETED
can_006,2026-01-21T20:31:58Z,102461,4.16,13.20257,31.20434,3.5,6,NO_FIX,4.6,HEARTBEAT,
can_006,2026-01-21T20:36:09Z,101325,3.67,14.40619,33.51116,0.8,9,3D,0.45,EVENT,DEPLETED
can_006,2026-01-21T20:36:30Z,101325,3.53,13.49356,34.00423,0.8,9,3D,1.25,EVENT,DEPLETED
can_006,2026-01-21T20:37:32Z,107893,4.12,14.79291,34.50001,1.1,11,3D,0.8,EVENT,SERVICE_STOP
can_006,2026-01-21T20:37:34Z,107449,3.97,13.17639,30.2075,7.9,4,NO_FIX,2.86,HEARTBEAT,
can_006,2026-01-21T20:38:25Z,106495,3.72,15.49718,32.56111,5.9,5,2D,7.27,HEARTBEAT,
can_006,2026-01-21T20:39:09Z,105745,4.03,15.23427,30.45614,1.2,11,3D,0.2,EVENT,SERVICE_STOP
can_006,2026-01-21T20:40:54Z,102991,3.99,14.50393,33.09751,5.7,4,NO_FIX,7.77,HEARTBEAT,
can_006,2026-01-21T20:43:47Z,101325,3.63,14.49973,33.09281,1.3,10,3D,1.11,EVENT,DEPLETED
can_006,2026-01-21T20:44:51Z,105495,3.61,15.1089,33.5937,4.7,3,2D,7.86,HEARTBEAT,
can_006,2026-01-21T20:49:45Z,107234,4.08,12.86,32.98888,5.6,3,NO_FIX,7.49,HEARTBEAT,
can_006,2026-01-21T20:54:54Z,102211,3.79,14.40354,33.52709,6.6,6,2D,2.21,HEARTBEAT,
can_006,2026-01-21T20:56:00Z,104261,3.66,15.00841,35.00665,1.3,13,3D,0.84,EVENT,SERVICE_STOP
can_006,2026-01-21T20:57:04Z,104718,3.69,15.10357,33.59254,3.8,5,NO_FIX,10.46,HEARTBEAT,
can_006,2026-01-21T20:58:45Z,106712,4.01,15.61409,32.53173,1.0,13,3D,1.1,EVENT,SERVICE_STOP
can_006,2026-01-21T20:59:32Z,101325,3.78,13.38461,34.04361,1.3,14,3D,0.83,EVENT,DEPLETED
can_006,2026-01-21T20:59:36Z,105863,3.95,14.496,33.10013,4.6,4,2D,3.99,HEARTBEAT,
can_006,2026-01-21T21:01:06Z,102247,3.94,15.39388,32.79717,3.3,4,2D,5.2,HEARTBEAT,
can_006,2026-01-21T21:01:16Z,105768,3.56,13.49941,34.00409,1.2,13,3D,0.89,EVENT,SERVICE_STOP
can_006,2026-01-21T21:02:02Z,107153,4.11,13.49316,34.00081,0.9,12,3D,0.04,EVENT,SERVICE_STOP
can_006,2026-01-21T21:04:18Z,102050,3.51,13.70002,30.80413,1.8,9,3D,10.29,HEARTBEAT,
can_006,2026-01-21T21:06:01Z,105310,3.56,12.8593,32.9769,4.2,4,2D,0.42,HEARTBEAT,
can_006,2026-01-21T21:07:06Z,107245,3.7,14.50825,33.1045,3.5,6,NO_FIX,2.86,HEARTBEAT,
can_006,2026-01-21T21:07:37Z,101325,4.1,15.80092,33.19416,1.4,10,3D,0.51,EVENT,DEPLETED
can_006,2026-01-21T21:08:52Z,106658,3.92,15.02579,31.37232,1.8,9,3D,2.13,HEARTBEAT,
can_006,2026-01-21T21:09:40Z,103923,3.6,14.93947,32.99997,4.1,5,NO_FIX,5.52,HEARTBEAT,
can_006,2026-01-21T21:10:16Z,105502,3.66,12.89496,33.89762,1.8,9,3D,4.73,HEARTBEAT,
can_006,2026-01-21T21:14:34Z,102950,4.13,15.09929,33.59685,7.2,3,2D,7.02,HEARTBEAT,
can_006,2026-01-21T21:22:31Z,102145,3.81,15.79121,33.19598,1.8,9,3D,9.27,HEARTBEAT,
can_006,2026-01-21T21:23:34Z,107059,4.14,14.00427,31.0055,3.6,5,2D,5.71,HEARTBEAT,
can_006,2026-01-21T21:26:02Z,102963,3.75,13.70048,30.80725,7.0,4,2D,9.38,HEARTBEAT,
can_006,2026-01-21T21:26:22Z,111100,3.77,13.2051,31.1984,1.1,10,3D,0.93,EVENT,REFILL
can_006,2026-01-21T21:27:09Z,111736,3.54,14.50545,33.10418,1.5,9,3D,0.84,EVENT,REFILL
can_006,2026-01-21T21:27:11Z,103678,3.61,13.99571,31.00345,1.8,9,3D,2.24,HEARTBEAT,
can_006,2026-01-21T21:29:20Z,102973,4.19,15.60569,32.5377,2.1,4,2D,9.08,HEARTBEAT,
can_006,2026-01-21T21:30:05Z,106996,3.75,15.79355,33.19582,7.2,3,NO_FIX,3.39,HEARTBEAT,
can_006,2026-01-21T21:31:33Z,101325,3.65,14.80127,34.50597,1.0,14,3D,1.02,EVENT,DEPLETED
can_006,2026-01-21T21:34:44Z,104193,4.01,15.62167,32.53188,6.5,4,2D,8.46,HEARTBEAT,
can_006,2026-01-21T21:37:11Z,107091,3.91,14.20741,32.1087,6.4,3,2D,2.35,HEARTBEAT,
can_006,2026-01-21T21:37:49Z,105512,3.65,12.49536,30.4938,1.1,10,3D,1.46,EVENT,SERVICE_STOP
can_006,2026-01-21T21:39:33Z,101325,3.83,15.20445,31.80295,1.4,9,3D,0.9,EVENT,DEPLETED
can_006,2026-01-21T21:39:43Z,105281,3.59,15.49472,32.55788,5.8,3,NO_FIX,0.16,HEARTBEAT,
can_006,2026-01-21T21:40:04Z,111406,4.02,12.50761,30.5036,0.9,9,3D,0.2,EVENT,REFILL
can_006,2026-01-21T21:42:51Z,102319,4.18,15.09831,33.5912,4.5,3,2D,1.26,HEARTBEAT,
can_006,2026-01-21T21:42:57Z,101560,3.5,13.1698,30.20144,1.4,9,3D,0.89,EVENT,SERVICE_STOP
can_006,2026-01-21T21:47:35Z,103590,3.64,14.00268,30.99277,1.2,12,3D,0.86,EVENT,SERVICE_STOP
can_006,2026-01-21T21:47:44Z,111497,4.02,13.69256,30.80055,1.1,12,3D,0.08,EVENT,REFILL
can_006,2026-01-21T21:49:30Z,107996,4.04,13.70528,30.79557,3.8,4,2D,7.16,HEARTBEAT,
can_006,2026-01-21T21:49:37Z,107476,3.82,14.80287,34.49129,4.9,6,2D,10.22,HEARTBEAT,
can_006,2026-01-21T21:50:59Z,102626,4.14,14.20201,32.10853,1.8,9,3D,10.1,HEARTBEAT,
can_006,2026-01-21T21:52:01Z,107726,3.81,14.79825,34.50345,1.3,13,3D,0.2,EVENT,SERVICE_STOP
can_006,2026-01-21T21:58:47Z,104024,3.51,13.20347,31.19327,8.0,7,NO_FIX,10.39,HEARTBEAT,
can_006,2026-01-21T21:59:35Z,104178,4.07,15.50845,32.56808,1.8,9,3D,5.61,HEARTBEAT,
can_006,2026-01-21T22:02:23Z,101325,3.6,14.99622,34.99192,1.0,11,3D,1.37,EVENT,DEPLETED
can_006,2026-01-21T22:04:22Z,101675,4.14,12.50862,30.5052,5.8,7,2D,8.42,HEARTBEAT,
can_006,2026-01-21T22:06:45Z,104603,3.92,15.60508,32.52459,1.1,9,3D,0.46,EVENT,SERVICE_STOP
can_006,2026-01-21T22:11:39Z,106255,3.53,14.40712,33.51464,1.8,9,3D,2.74,HEARTBEAT,
can_006,2026-01-21T22:13:12Z,111699,4.05,13.20885,31.19546,1.0,9,3D,1.47,EVENT,REFILL
can_006,2026-01-21T22:13:34Z,101325,3.67,13.19268,31.19117,1.1,12,3D,0.22,EVENT,DEPLETED
can_006,2026-01-21T22:23:43Z,106389,3.81,13.00169,33.5141,6.6,4,2D,7.14,HEARTBEAT,
can_006,2026-01-21T22:25:58Z,105722,3.52,13.16721,30.21707,5.5,3,NO_FIX,4.76,HEARTBEAT,
can_006,2026-01-21T22:29:09Z,101325,3.78,13.49261,34.0014,1.1,11,3D,0.74,EVENT,DEPLETED
can_006,2026-01-21T22:32:56Z,107746,3.82,14.00301,30.99933,5.7,3,NO_FIX,10.68,HEARTBEAT,
can_006,2026-01-21T22:33:11Z,104936,3.87,15.50914,32.55787,6.3,4,NO_FIX,11.24,HEARTBEAT,
can_006,2026-01-21T22:34:06Z,101325,4.18,15.00468,35.00621,0.9,10,3D,0.29,EVENT,DEPLETED
can_006,2026-01-21T22:36:37Z,106578,4.14,15.60494,32.54021,6.3,7,2D,5.01,HEARTBEAT,
can_006,2026-01-21T22:38:17Z,107084,3.62,13.17914,30.20756,1.8,9,3D,5.69,HEARTBEAT,
can_006,2026-01-21T22:39:13Z,103103,4.07,13.90677,35.49398,1.2,10,3D,0.69,EVENT,SERVICE_STOP
can_006,2026-01-21T22:39:22Z,106679,3.51,15.60855,32.52951,1.8,9,3D,3.56,HEARTBEAT,
can_006,2026-01-21T22:39:26Z,101325,3.65,12.86102,32.98882,1.0,13,3D,0.05,EVENT,DEPLETED
can_006,2026-01-21T22:39:42Z,109891,3.67,13.01016,33.4749,1.5,13,3D,1.25,EVENT,REFILL
can_006,2026-01-21T22:45:52Z,101325,3.89,14.50627,33.10376,1.3,13,3D,0.96,EVENT,DEPLETED
can_006,2026-01-21T22:48:21Z,106391,4.07,14.80363,34.50429,1.4,10,3D,0.83,EVENT,SERVICE_STOP
can_006,2026-01-21T22:49:29Z,105330,4.14,15.39943,32.80785,1.3,10,3D,0.25,EVENT,SERVICE_STOP
can_006,2026-01-21T22:50:30Z,105426,3.72,15.39596,32.79197,4.0,5,NO_FIX,1.16,HEARTBEAT,
can_006,2026-01-21T22:51:23Z,105156,3.81,14.00492,31.00091,2.7,7,2D,3.02,HEARTBEAT,
can_006,2026-01-21T22:51:45Z,102151,4.03,15.22744,35.78872,2.3,3,2D,3.77,HEARTBEAT,
can_006,2026-01-21T22:53:36Z,101325,3.72,15.61595,32.53641,1.0,14,3D,0.04,EVENT,DEPLETED
can_006,2026-01-21T22:53:54Z,106958,3.57,13.17602,30.21747,7.3,5,2D,3.6,HEARTBEAT,
can_006,2026-01-21T22:54:50Z,101325,4.06,14.40053,33.51703,1.3,12,3D,0.38,EVENT,DEPLETED
can_006,2026-01-21T22:55:29Z,104004,3.58,14.00567,31.00774,5.2,3,NO_FIX,9.24,HEARTBEAT,
can_006,2026-01-21T22:56:04Z,107608,3.76,13.49128,34.00777,7.7,5,2D,9.64,HEARTBEAT,
can_006,2026-01-21T22:57:44Z,107086,3.57,15.40473,32.79271,1.8,9,3D,3.58,HEARTBEAT,
can_006,2026-01-21T23:01:44Z,105618,3.83,15.0954,33.60458,2.6,7,NO_FIX,11.17,HEARTBEAT,
can_006,2026-01-21T23:03:07Z,101717,3.81,14.19627,32.10568,1.5,11,3D,0.3,EVENT,SERVICE_STOP
can_006,2026-01-21T23:03:09Z,103198,4.19,13.20246,31.19757,1.8,9,3D,4.16,HEARTBEAT,
can_006,2026-01-21T23:04:25Z,103219,3.63,14.00453,31.0059,7.8,3,2D,3.55,HEARTBEAT,
can_006,2026-01-21T23:05:02Z,105875,4.03,15.49266,32.55624,1.8,9,3D,2.61,HEARTBEAT,
can_006,2026-01-21T23:08:48Z,105414,3.79,13.20897,31.1966,4.3,3,2D,5.02,HEARTBEAT,
can_006,2026-01-21T23:10:48Z,104948,3.8,13.50434,33.99668,1.4,10,3D,0.99,EVENT,SERVICE_STOP
can_006,2026-01-21T23:11:28Z,104288,3.64,13.50066,34.00202,1.5,11,3D,0.27,EVENT,SERVICE_STOP
can_006,2026-01-21T23:13:10Z,103421,4.06,15.3142,35.63733,4.2,4,2D,2.83,HEARTBEAT,
can_006,2026-01-21T23:14:05Z,111594,3.51,13.19412,31.1988,1.0,12,3D,1.41,EVENT,REFILL
can_006,2026-01-21T23:16:47Z,106372,3.86,14.19478,32.09745,6.5,6,NO_FIX,1.04,HEARTBEAT,
can_006,2026-01-21T23:23:14Z,106510,3.71,12.50251,30.49817,3.1,3,2D,5.87,HEARTBEAT,
can_006,2026-01-21T23:23:51Z,105064,3.75,12.49896,30.50479,1.2,14,3D,0.45,EVENT,SERVICE_STOP
can_006,2026-01-21T23:24:36Z,101580,3.61,14.50001,33.09665,3.6,3,NO_FIX,11.4,HEARTBEAT,
can_006,2026-01-21T23:25:49Z,107430,4.2,14.48017,31.10316,1.8,9,3D,9.35,HEARTBEAT,
can_006,2026-01-21T23:32:20Z,106423,3.57,15.19189,31.80545,4.7,6,2D,2.73,HEARTBEAT,
can_006,2026-01-21T23:33:15Z,105385,3.65,13.18261,30.20246,4.5,6,NO_FIX,11.67,HEARTBEAT,
can_006,2026-01-21T23:37:09Z,105224,4.17,14.80805,34.50696,3.4,7,NO_FIX,10.1,HEARTBEAT,
can_006,2026-01-21T23:37:37Z,101581,3.77,14.19581,32.09904,1.8,9,3D,10.05,HEARTBEAT,
can_006,2026-01-21T23:38:35Z,109507,3.6,15.10106,33.60466,1.5,13,3D,1.07,EVENT,REFILL
can_006,2026-01-21T23:39:55Z,104382,3.77,13.49944,33.99517,1.0,12,3D,0.19,EVENT,SERVICE_STOP
can_006,2026-01-21T23:43:51Z,109599,3.55,14.00537,30.99423,0.8,9,3D,1.06,EVENT,REFILL
can_006,2026-01-21T23:44:15Z,105133,4.07,15.00638,35.00659,1.8,9,3D,1.74,HEARTBEAT,
can_006,2026-01-21T23:44:17Z,101620,3.75,15.50749,32.55231,1.8,9,3D,0.9,HEARTBEAT,
can_006,2026-01-21T23:44:43Z,103159,3.81,15.20135,31.7985,7.5,5,2D,0.75,HEARTBEAT,
can_006,2026-01-21T23:48:25Z,106084,3.6,15.49822,32.55711,7.0,5,2D,6.27,HEARTBEAT,
can_006,2026-01-21T23:48:39Z,106421,3.6,14.20635,32.09588,5.9,4,NO_FIX,9.43,HEARTBEAT,
can_006,2026-01-21T23:52:17Z,107944,3.74,14.40687,33.51793,1.1,9,3D,0.85,EVENT,SERVICE_STOP
can_006,2026-01-21T23:54:59Z,105293,3.86,13.89154,35.50569,1.8,9,3D,3.26,HEARTBEAT,
can_006,2026-01-21T23:58:28Z,101522,3.75,13.63115,31.44036,6.3,4,NO_FIX,6.34,HEARTBEAT,
can_006,2026-01-22T00:04:13Z,102140,3.86,15.10526,33.60881,1.4,10,3D,0.09,EVENT,SERVICE_STOP
can_006,2026-01-22T00:05:37Z,101325,3.55,15.60609,32.53789,0.9,10,3D,1.17,EVENT,DEPLETED
can_006,2026-01-22T00:06:33Z,102227,3.64,15.60852,32.52428,1.3,12,3D,0.72,EVENT,SERVICE_STOP
can_006,2026-01-22T00:07:45Z,105090,3.56,15.10715,33.59986,1.8,9,3D,7.87,HEARTBEAT,
can_006,2026-01-22T00:08:02Z,101325,3.68,13.19611,31.19984,1.4,13,3D,1.45,EVENT,DEPLETED
can_006,2026-01-22T00:09:37Z,102410,3.97,12.89543,33.89248,1.8,9,3D,8.17,HEARTBEAT,
can_006,2026-01-22T00:11:08Z,105840,3.78,15.40673,31.77786,1.0,11,3D,0.15,EVENT,SERVICE_STOP
can_006,2026-01-22T00:11:30Z,101325,4.02,14.50099,33.10217,1.3,11,3D,0.35,EVENT,DEPLETED
can_006,2026-01-22T00:12:00Z,102346,3.85,15.49272,32.56452,5.6,5,2D,0.41,HEARTBEAT,
can_006,2026-01-22T00:12:53Z,101697,4.0,14.99206,34.99695,4.2,6,2D,10.45,HEARTBEAT,
can_006,2026-01-22T00:12:57Z,101325,4.18,13.90698,35.49341,1.2,14,3D,1.2,EVENT,DEPLETED
can_006,2026-01-22T00:13:26Z,101873,3.81,14.77761,33.79052,1.5,14,3D,0.19,EVENT,SERVICE_STOP
can_006,2026-01-22T00:13:29Z,110296,3.67,15.00227,34.99338,1.3,13,3D,0.19,EVENT,REFILL
can_006,2026-01-22T00:13:29Z,109454,4.14,12.86681,32.9763,1.0,10,3D,0.73,EVENT,REFILL
can_006,2026-01-22T00:13:36Z,105152,4.0,14.39351,33.5225,1.8,9,3D,10.12,HEARTBEAT,
can_006,2026-01-22T00:14:29Z,101325,3.58,14.79833,34.49332,0.9,11,3D,0.27,EVENT,DEPLETED
can_006,2026-01-22T00:14:56Z,101325,3.5,12.85853,32.99105,1.4,10,3D,0.71,EVENT,DEPLETED
can_006,2026-01-22T00:16:47Z,106061,3.61,13.99653,30.99118,6.3,3,2D,10.64,HEARTBEAT,
can_006,2026-01-22T00:21:23Z,109574,4.17,15.0928,33.60683,1.4,10,3D,0.41,EVENT,REFILL
can_006,2026-01-22T00:23:42Z,101325,4.12,12.49163,30.49527,1.0,9,3D,0.69,EVENT,DEPLETED
can_006,2026-01-22T00:24:50Z,107867,3.52,15.09272,33.60365,1.8,9,3D,9.26,HEARTBEAT,
can_006,2026-01-22T00:26:24Z,101325,3.98,15.80583,33.2028,1.3,10,3D,0.08,EVENT,DEPLETED
can_006,2026-01-22T00:27:30Z,101325,4.06,15.50907,32.55839,1.5,12,3D,0.02,EVENT,DEPLETED
can_006,2026-01-22T00:28:59Z,107242,4.06,14.3983,33.51787,5.6,4,2D,2.64,HEARTBEAT,
can_006,2026-01-22T00:30:50Z,102987,3.9,13.70064,30.79535,1.8,9,3D,7.83,HEARTBEAT,
can_006,2026-01-22T00:31:00Z,104127,3.88,13.69311,30.7931,1.0,11,3D,0.59,EVENT,SERVICE_STOP
can_006,2026-01-22T00:31:29Z,104153,3.74,13.89204,35.50234,5.1,3,2D,8.09,HEARTBEAT,
can_006,2026-01-22T00:31:32Z,106505,3.6,15.49346,32.5552,5.0,5,NO_FIX,9.07,HEARTBEAT,
can_006,2026-01-22T00:32:16Z,102251,3.99,14.39816,33.52156,3.5,7,NO_FIX,11.71,HEARTBEAT,
can_006,2026-01-22T00:39:41Z,102301,3.52,14.40904,33.5277,5.4,4,2D,4.2,HEARTBEAT,
can_006,2026-01-22T00:41:14Z,101807,4.12,13.19718,31.19185,7.3,5,NO_FIX,7.07,HEARTBEAT,
can_006,2026-01-22T00:41:41Z,110016,3.61,14.40401,33.52348,1.2,11,3D,1.07,EVENT,REFILL
